,number,new_word,new_tag,Targ,dependency_dst,arclabel
335,335-00-000,移し替え,Ac,,合わせ,Targ
340,340-00-000,鍋,T,,合わせ,T-comp
342,342-00-000,オーブン,T,,シート,T-eq
344,344-00-000,シート,T,,合わせ,T-comp
348,348-00-000,鍋,T,,合わせ,T-comp
352,352-00-000,合わせ,Ac,,切,Targ
354,354-00-000,切,Ac,,あけ,Targ
358,358-00-000,真ん中,F,,あけ,Dest
360,360-00-000,穴,Sf,,あけ,Targ
362,362-00-000,あけ,Ac,,し,A-eq
366,366-00-000,し,Ac,,加熱,Targ
368,368-00-000,150,St,,加熱,Dest
370,370-00-000,160,St,,加熱,Dest
373,373-00-000,オーブン,T,,加熱,T-comp
375,375-00-000,1,D,,時間,other-mod
376,376-00-000,時間,St,,加熱,Dest
377,377-00-000,30,D,,分,other-mod
378,378-00-000,分,D,,加熱,Dest
380,380-00-000,2,D,,加熱,Targ
382,382-00-000,加熱,Ac,,み,V-tm
385,385-00-000,味,Sf,,み,V-tm
387,387-00-000,み,Ac,,加え,Targ
389,389-00-000,トマト,F,,加え,F-comp
391,391-00-000,小さじ,Q,,1,other-mod
392,392-00-000,1,Q,,加え,other-mod
396,396-00-000,1,F,,加え,other-mod
398,398-00-000,加え,Ac,,盛,Targ
400,400-00-000,器,T,,盛,T-comp
