,number,new_word,new_tag,Targ,dependency_dst,arclabel
197,197-00-000,塩,F,,ふ,Targ
199,199-00-000,こしょう,F,,ふ,Targ
201,201-00-000,少々,Q,,ふ,Targ
203,203-00-000,ふ,Ac,,取り出,Targ
206,206-00-000,バット,T,,取り出,T-comp
209,209-00-000,取り出,Ac,,し,Targ
212,212-00-000,オリーブ,F,,し,Targ
217,217-00-000,し,Ac,,炒め,Targ
219,219-00-000,ズッキーニ,F,,炒め,Targ
221,221-00-000,かぼちゃ,F,,炒め,Targ
223,223-00-000,炒め,Ac,,色づ,Agent
226,226-00-000,全体,F,,色づ,Agent
228,228-00-000,色づ,Ac,,ふ,V-tm
233,233-00-000,塩,F,,ふ,Targ
235,235-00-000,こしょう,F,,ふ,Targ
237,237-00-000,少々,Q,,ふ,Targ
239,239-00-000,ふ,Ac,,取り出,Targ
242,242-00-000,バット,T,,取り出,T-comp
245,245-00-000,取り出,Ac,,し,Targ
248,248-00-000,オリーブ,F,,し,Targ
253,253-00-000,し,Ac,,炒め,Targ
255,255-00-000,玉ねぎ,F,,炒め,Targ
257,257-00-000,にんにく,F,,炒め,Targ
259,259-00-000,炒め,Ac,,ふ,Targ
262,262-00-000,香り,Sf,,立,Agent
264,264-00-000,立,Af,,ふ,V-tm
268,268-00-000,塩,F,,ふ,Targ
270,270-00-000,こしょう,F,,ふ,Targ
272,272-00-000,少々,Q,,ふ,Targ
274,274-00-000,ふ,Ac,,加え,Targ
277,277-00-000,ピーマン,F,,加え,Targ
279,279-00-000,トマト,F,,加え,Targ
281,281-00-000,加え,Ac,,る,Targ
282,282-00-000,る,Ac,,なじ,Agent
284,284-00-000,全体,F,,なじ,Agent
286,286-00-000,油,F,,なじ,Agent
288,288-00-000,なじ,Af,,戻し入れ,V-tm
292,292-00-000,なす,F,,戻し入れ,Targ
294,294-00-000,ズッキーニ,F,,戻し入れ,Targ
296,296-00-000,かぼちゃ,F,,戻し入れ,Targ
298,298-00-000,戻し入れ,Ac,,加え,Targ
300,300-00-000,塩,F,,加え,Targ
302,302-00-000,こしょう,F,,加え,Targ
304,304-00-000,少々,Q,,加え,Targ
306,306-00-000,砂糖,F,,加え,Targ
307,307-00-000,ひと,Q,,つまみ,other-mod
308,308-00-000,つまみ,F,,加え,Targ
310,310-00-000,トマト,F,,加え,Targ
312,312-00-000,小さじ,Q,,1,other-mod
313,313-00-000,1,Q,,加え,Targ
317,317-00-000,ブーケガルニ,F,,加え,Targ
319,319-00-000,加え,Ac,,て,Targ
320,320-00-000,て,Ac,,炒め,Targ
323,323-00-000,炒め,Ac,,移し替え,Targ
328,328-00-000,鍋,T,,移し替え,T-comp
330,330-00-000,耐熱,T,,器,T-eq
333,333-00-000,器,T,,移し替え,T-comp
335,335-00-000,移し替え,Ac,,合わせ,Targ
340,340-00-000,鍋,T,,合わせ,Targ
342,342-00-000,オーブン,T,,シート,T-eq
344,344-00-000,シート,T,,合わせ,Targ
348,348-00-000,鍋,T,,合わせ,Targ
352,352-00-000,合わせ,Ac,,切,Targ
354,354-00-000,切,Ac,,あけ,Targ
358,358-00-000,真ん中,F,,あけ,Dest
360,360-00-000,穴,Sf,,あけ,Targ
362,362-00-000,あけ,Ac,,し,Targ
366,366-00-000,し,Ac,,加熱,Targ
368,368-00-000,150,St,,加熱,V-tm
370,370-00-000,160,St,,加熱,V-tm
373,373-00-000,オーブン,T,,加熱,T-comp
375,375-00-000,1,Q,,分,V-tm
377,377-00-000,30,D,,分,V-tm
378,378-00-000,分,Q,,加熱,V-tm
382,382-00-000,加熱,Ac,,み,Targ
385,385-00-000,味,Sf,,み,Targ
387,387-00-000,み,Ac,,加え,Targ
389,389-00-000,トマト,F,,加え,Targ
391,391-00-000,小さじ,Q,,1,other-mod
392,392-00-000,1,Q,,1,other-mod
396,396-00-000,1,Q,,加え,Targ
398,398-00-000,加え,Ac,,盛,Targ
399,399-00-000,、,Ac,,盛,other-mod
400,400-00-000,器,T,,盛,Dest
402,402-00-000,盛,Ac,,,
