,number,new_word,new_tag,Targ,dependency_dst,arclabel
136,136-00-000,種,F,,取り除,Targ
138,138-00-000,取り除,Ac,,並べ入れ,Targ
141,141-00-000,ピーマン,F,,切,Targ
143,143-00-000,縦,Sf,,半分,other-mod
144,144-00-000,半分,Sf,,切,Dest
146,146-00-000,切,Ac,,取り除,Targ
149,149-00-000,へた,F,,取り除,Targ
151,151-00-000,種,F,,取り除,Targ
153,153-00-000,取り除,Ac,,する,Targ
156,156-00-000,乱切り,Sf,,する,Dest
158,158-00-000,する,Ac,,並べ入れ,Targ
160,160-00-000,玉ねぎ,F,,する,Targ
162,162-00-000,にんにく,F,,する,Targ
165,165-00-000,みじん,Sf,,切り,other-mod
166,166-00-000,切り,Sf,,する,Targ
168,168-00-000,する,Ac,,炒め,Targ
170,170-00-000,ハム,F,,切,Targ
172,172-00-000,半分,Sf,,切,Dest
174,174-00-000,切,Ac,,並べ入れ,Targ
177,177-00-000,ライム,F,,切,Targ
179,179-00-000,レモン,F,,切,Targ
182,182-00-000,縦,Sf,,4,other-mod
183,183-00-000,4,D,,6,other-mod
185,185-00-000,6,Sf,,等分,other-mod
186,186-00-000,等分,Sf,,切,Targ
188,188-00-000,切,Ac,,飾,Targ
191,191-00-000,鍋,T,,沸か,Targ
193,193-00-000,水,F,,沸か,Targ
194,194-00-000,3,F,,2,other-mod
198,198-00-000,2,Q,,カップ,other-mod
199,199-00-000,カップ,F,,沸か,Targ
201,201-00-000,沸か,Ac,,加え,Targ
204,204-00-000,洋風,F,,スープ,F-eq
205,205-00-000,スープ,F,,素,F-eq
207,207-00-000,素,F,,加え,Targ
209,209-00-000,加え,Ac,,煮溶か,Targ
211,211-00-000,煮溶か,Ac,,注,Targ
214,214-00-000,白身,F,,魚,F-eq
215,215-00-000,魚,F,,まぶ,Targ
217,217-00-000,小麦,F,,粉,F-eq
218,218-00-000,粉,F,,まぶ,Targ
222,222-00-000,まぶ,Ac,,はたき落と,Targ
225,225-00-000,余分,F,,粉,F-eq
227,227-00-000,粉,F,,はたき落と,Targ
229,229-00-000,はたき落と,Ac,,入れ,Targ
232,232-00-000,パエリヤ,F,,パン,T-eq
233,233-00-000,パン,Sf,,熱,Targ
238,238-00-000,フライパン,T,,熱,Targ
241,241-00-000,サラダ,F,,油,F-eq
242,242-00-000,油,F,,大さじ,F-eq
243,243-00-000,大さじ,Q,,熱,Targ
246,246-00-000,中火,St,,熱,Dest
248,248-00-000,熱,Ac,,入れ,Targ
251,251-00-000,魚,F,,入れ,Targ
253,253-00-000,入れ,Ac,,焼,Targ
254,254-00-000,、,Ac,,焼,other-mod
255,255-00-000,両面,F,,焼,Targ
259,259-00-000,焼き色,Sf,,つ,V-tm
261,261-00-000,つ,Af,,焼,V-tm
264,264-00-000,焼,Ac,,取り出,Targ
267,267-00-000,取り出,Ac,,かけ,Targ
270,270-00-000,残,Ac,,油,F-eq
273,273-00-000,油,F,,かけ,Targ
275,275-00-000,中火,St,,かけ,Dest
277,277-00-000,かけ,Ac,,入れ,Targ
279,279-00-000,鶏肉,F,,入れ,Targ
281,281-00-000,入れ,Ac,,て,Targ
282,282-00-000,て,Ac,,焼,Targ
286,286-00-000,焼き色,Sf,,つ,Targ
288,288-00-000,つ,Af,,焼,Targ
291,291-00-000,焼,Ac,,取り出,Targ
294,294-00-000,取り出,Ac,,拭,Targ
297,297-00-000,パエリヤ,F,,パン,T-eq
298,298-00-000,パン,Sf,,拭,Targ
300,300-00-000,残,Ac,,油,F-eq
303,303-00-000,油,F,,拭,Targ
305,305-00-000,ペーパー,T,,タオル,T-eq
306,306-00-000,タオル,T,,拭,Targ
310,310-00-000,拭,Ac,,熱,Targ
313,313-00-000,バター,F,,大さじ,other-mod
314,314-00-000,大さじ,Q,,3,other-mod
315,315-00-000,3,F,,熱,Targ
317,317-00-000,中火,St,,熱,Targ
319,319-00-000,熱,Ac,,炒め,Targ
322,322-00-000,玉ねぎ,F,,炒め,Targ
324,324-00-000,にんにく,F,,炒め,Targ
326,326-00-000,炒め,Ac,,加え,Targ
329,329-00-000,玉ねぎ,F,,透き通,V-tm
331,331-00-000,透き通,Af,,加え,V-tm
334,334-00-000,ピーマン,F,,加え,Targ
336,336-00-000,加え,Ac,,炒め合わせ,Targ
338,338-00-000,炒め合わせ,Ac,,なじ,Targ
340,340-00-000,全体,F,,なじ,Agent
342,342-00-000,バター,F,,なじ,Agent
344,344-00-000,なじ,Af,,加え,Targ
348,348-00-000,米,F,,加え,Targ
350,350-00-000,加え,Ac,,混ぜ,Targ
353,353-00-000,木べら,T,,混ぜ,T-comp
357,357-00-000,混ぜ,Ac,,炒め,Targ
359,359-00-000,炒め,Ac,,加え,Targ
361,361-00-000,米,F,,透き通,V-tm
363,363-00-000,透き通,Af,,加え,V-tm
366,366-00-000,トマト,F,,ピューレ,F-eq
367,367-00-000,ピューレ,F,,加え,Targ
369,369-00-000,加え,Ac,,混ぜ,Targ
371,371-00-000,混ぜ,Ac,,から,Targ
373,373-00-000,全体,F,,から,Targ
375,375-00-000,均一,Sf,,から,Targ
377,377-00-000,から,Ac,,加え,Targ
382,382-00-000,サフラン,F,,漬け汁,F-eq
384,384-00-000,漬け汁,F,,加え,Targ
386,386-00-000,加え,Ac,,注,Targ
388,388-00-000,スープ,F,,注,Targ
390,390-00-000,注,Ac,,する,Targ
393,393-00-000,強火,Sf,,する,Dest
395,395-00-000,する,Ac,,煮立,Targ
397,397-00-000,煮立,Af,,彩り,V-tm
401,401-00-000,具,F,,彩り,Targ
403,403-00-000,彩り,Ac,,並べ入れ,Targ
406,406-00-000,並べ入れ,Ac,,ふ,Targ
408,408-00-000,塩,F,,小さじ,F-eq
409,409-00-000,小さじ,Q,,ふ,Targ
412,412-00-000,こしょう,F,,ふ,Targ
413,413-00-000,少々,Q,,ふ,Targ
415,415-00-000,ふ,Ac,,かぶせ,Targ
418,418-00-000,アルミホイル,F,,かぶせ,Targ
422,422-00-000,かぶせ,Ac,,炊,Targ
424,424-00-000,中火,St,,炊,Dest
428,428-00-000,炊,Ac,,弱火,Targ
431,431-00-000,蒸気,F,,出,V-tm
433,433-00-000,出,Af,,弱火,V-tm
436,436-00-000,弱火,St,,炊,Dest
440,440-00-000,20,D,,分,other-mod
443,443-00-000,分,Ac,,炊,V-tm
444,444-00-000,炊,Ac,,止め,V-tm
447,447-00-000,火,T,,止め,Targ
449,449-00-000,止め,Ac,,蒸ら,V-tm
451,451-00-000,15,D,,分,other-mod
452,452-00-000,分,Ac,,蒸ら,V-tm
454,454-00-000,蒸ら,Ac,,はず,V-tm
457,457-00-000,アルミホイル,F,,はず,Targ
459,459-00-000,はず,Ac,,飾,Targ
463,463-00-000,ライム,F,,飾,Targ
465,465-00-000,レモン,F,,飾,Targ
467,467-00-000,飾,Ac,,かけ,Targ
470,470-00-000,ライム,F,,かけ,Targ
472,472-00-000,レモン,F,,かけ,Targ
475,475-00-000,かけ,Ac,,,
